//以下全部来自互联网，所有内容仅供测试使用，请勿用于违法用途，如有冒犯请联系删除。

//永久免费꙰严禁商业꙰仅供测试꙰违者自负!꙰//      

//来源网络，免费分享，请勿追究，谢谢！//
6.19端午快乐,#genre#
Hallmark East HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23057
Hallmark West HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23058
Hallmark Movie East HD,http://108.181.20.255:27347/livehttpplay?channel_id=23059
Hallmark Movie west HD,http://108.181.20.255:27347/livehttpplay?channel_id=23060
Hallmark Drama HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23061
BET Caribe HD,http://108.181.20.255:27347/livehttpplay?channel_id=23062
BET Canadá HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23063
BET East HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23064
BET Her Caribe HD,http://108.181.20.255:27347/livehttpplay?channel_id=23065
BET BET West HD,http://108.181.20.255:27347/livehttpplay?channel_id=23066
OXYGEN West HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23067
OXYGEN EAST HD,http://108.181.20.255:27347/livehttpplay?channel_id=23068
USA HD,http://108.181.20.255:27347/livehttpplay?channel_id=23069
BRAVO HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23070
SyFy East HD,http://108.181.20.255:27347/livehttpplay?channel_id=23071
MGM+HD,http://108.181.20.255:27347/livehttpplay?channel_id=23072
MGM+WEST HD,http://108.181.20.255:27347/livehttpplay?channel_id=23073
MGM+HITS HD,http://108.181.20.255:27347/livehttpplay?channel_id=23074
MGM+MARQUE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23075
MGM+DRIVE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23076
CMT EAST HD,http://108.181.20.255:27347/livehttpplay?channel_id=23077
MTV EAST HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23078
NICK WEST HD,http://108.181.20.255:27347/livehttpplay?channel_id=23079
VH1 WEST HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23080
MTV LIVE HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23081
PARAMOUND EAST HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23082
COMEDY WEST HD,http://108.181.20.255:27347/livehttpplay?channel_id=23083
REVOLT HD,http://108.181.20.255:27347/livehttpplay?channel_id=23084
Story HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23085
UNIVERSO EAST HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23086
UNIVERSO WEST HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23087
UNIVISION EAST HD,http://108.181.20.255:27347/livehttpplay?channel_id=23088
UNIVISION WEST HD,http://108.181.20.255:27347/livehttpplay?channel_id=23089
GALAVISION EAST HD,http://108.181.20.255:27347/livehttpplay?channel_id=23090
GALAVISION WEST HD,http://108.181.20.255:27347/livehttpplay?channel_id=23091
UNIVISION TUDN USA HD,http://108.181.20.255:27347/livehttpplay?channel_id=23092
UNIMAS EAST HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23093
UNIMAS WEST HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23094
Pac-12 Network HD,http://108.181.20.255:27347/livehttpplay?channel_id=23095
MAVTV HD WEST,http://108.181.20.255:27347/livehttpplay?channel_id=23096
HGTV HD WEST,http://108.181.20.255:27347/livehttpplay?channel_id=23097
FOOD NETWORK HD WEST,http://108.181.20.255:27347/livehttpplay?channel_id=23098
TRAVEL CHANNEL HD WEST,http://108.181.20.255:27347/livehttpplay?channel_id=23099
GREAT AMERICAN FAMILY WEST,http://108.181.20.255:27347/livehttpplay?channel_id=23100
MAGNOLIA HD WES,http://108.181.20.255:27347/livehttpplay?channel_id=23101
Newsnation (WGNA) HD,http://108.181.20.255:27347/livehttpplay?channel_id=23102
MLB NETWORK HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23103
A&amp;E HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23104
HISTORY EAST USA HD,http://108.181.20.255:27347/livehttpplay?channel_id=23105
LIFETIME EAST HD,http://108.181.20.255:27347/livehttpplay?channel_id=23106
LMN HD,http://108.181.20.255:27347/livehttpplay?channel_id=23107
fyi HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23108
Vice HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23109
bravo HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23110
SyFy  HD,http://108.181.20.255:27347/livehttpplay?channel_id=23111
USA HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23112
E! EAST HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23113
TV ONE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23114
CNBC HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23115
MSNBC HD,http://108.181.20.255:27347/livehttpplay?channel_id=23116
CNBC WORLD HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23117
PARAMOUND CARIBE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23118
COMEDY CARIBE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23119
CHV HD CHILE,http://108.181.20.255:27347/livehttpplay?channel_id=23500
NICK HD,http://108.181.20.255:27347/livehttpplay?channel_id=23501
TNT SERIES HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23502
ESPN 4 HD,http://108.181.20.255:27347/livehttpplay?channel_id=23503
DHE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23504
ESPN EXTRA HD,http://108.181.20.255:27347/livehttpplay?channel_id=23505
CARTOON NETWORK HD,http://108.181.20.255:27347/livehttpplay?channel_id=23506
DISCOVERY KIDS HD,http://108.181.20.255:27347/livehttpplay?channel_id=23507
FOX SPORTS 2 HD ARGENTINA,http://108.181.20.255:27347/livehttpplay?channel_id=23508
BABY FIRTS HD,http://108.181.20.255:27347/livehttpplay?channel_id=23509
SEÑAL COLOMBIA HD ,http://108.181.20.255:27347/livehttpplay?channel_id=23510
ESPN 2 LATIONAMERICA HD,http://108.181.20.255:27347/livehttpplay?channel_id=23511
CANAL 1 HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23512
CARACOL HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23513
REDMAS HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23514
RCN HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23515
FOXSPORTS 3 HD ARGENTINA,http://108.181.20.255:27347/livehttpplay?channel_id=23516
DISNEY CHANELL HD,http://108.181.20.255:27347/livehttpplay?channel_id=23517
ESPN 3 HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23518
TELETICA CANAL 7 COSTA RICA,http://108.181.20.255:27347/livehttpplay?channel_id=23519
UNIVERSAL REALITY HD,http://108.181.20.255:27347/livehttpplay?channel_id=23520
UNIVERSAL CINEMA HD,http://108.181.20.255:27347/livehttpplay?channel_id=23521
UNIVERSAL PREMIER HD,http://108.181.20.255:27347/livehttpplay?channel_id=23522
ESPN PREMIUM HD,http://108.181.20.255:27347/livehttpplay?channel_id=23523
CANAL 13 HD CHILE,http://108.181.20.255:27347/livehttpplay?channel_id=23524
TELEAMAZONAS HD ECUADOR,http://108.181.20.255:27347/livehttpplay?channel_id=23525
24 HORAS HD (CHILE),http://108.181.20.255:27347/livehttpplay?channel_id=23526
CITY TV SD,http://108.181.20.255:27347/livehttpplay?channel_id=23527
RCN NOVELAS SD,http://108.181.20.255:27347/livehttpplay?channel_id=23528
NICK JR HD,http://108.181.20.255:27347/livehttpplay?channel_id=23529
LIFE TIME HD,http://108.181.20.255:27347/livehttpplay?channel_id=23530
ESPN HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23531
TELEANTIOQUIA HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23532
TELEPACIFICO HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23533
TELECARIBE HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23534
IVC HD VENEZUELA,http://108.181.20.255:27347/livehttpplay?channel_id=23535
EUROPA HD,http://108.181.20.255:27347/livehttpplay?channel_id=23536
DIRECTV SPORTS COLOMBIA HD,http://108.181.20.255:27347/livehttpplay?channel_id=23537
DIRECTV SPORTS2 HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23538
DIRECTV SPORTS+ HD COLOMBIA,http://108.181.20.255:27347/livehttpplay?channel_id=23539
DIRECTV SPORTS FIGHT HD,http://108.181.20.255:27347/livehttpplay?channel_id=23540
TC ECUADOR,http://108.181.20.255:27347/livehttpplay?channel_id=23541
WIN SPORTS PREMIUM  COL,http://108.181.20.255:27347/livehttpplay?channel_id=23542
PX SPORTS HD,http://108.181.20.255:27347/livehttpplay?channel_id=23543
ON DIRECTV HD,http://108.181.20.255:27347/livehttpplay?channel_id=23544
TV CORTOS  HD,http://108.181.20.255:27347/livehttpplay?channel_id=23545
FOOD NETWORK HD,http://108.181.20.255:27347/livehttpplay?channel_id=23546
HGTV HD,http://108.181.20.255:27347/livehttpplay?channel_id=23547
WinSports HD,http://108.181.20.255:27347/livehttpplay?channel_id=23548
Tigo sports costa rica,http://108.181.20.255:27347/livehttpplay?channel_id=23549
UNIVERSAL COMEDY HD,http://108.181.20.255:27347/livehttpplay?channel_id=23550
UNIVERTSAL CRIMEN HD,http://108.181.20.255:27347/livehttpplay?channel_id=23551
MOVISTAR DEPORTES PERU HD,http://108.181.20.255:27347/livehttpplay?channel_id=23552
CANAL DE FUTBOL HD,http://108.181.20.255:27347/livehttpplay?channel_id=23553
GOL PERU HD,http://108.181.20.255:27347/livehttpplay?channel_id=23554
LOVE NATURE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23555
GOL TV ECUADOR,http://108.181.20.255:27347/livehttpplay?channel_id=23556
CNN CHILE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23557
TNT SPORTS CHILE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23558
FOX SPORTS CHILE HD,http://108.181.20.255:27347/livehttpplay?channel_id=23559
ESPN2 HD CHILE,http://108.181.20.255:27347/livehttpplay?channel_id=23560
AMERICA TV HD PERU,http://108.181.20.255:27347/livehttpplay?channel_id=23561
LATINA HD,http://108.181.20.255:27347/livehttpplay?channel_id=23562
MEGA TV HD,http://108.181.20.255:27347/livehttpplay?channel_id=23563
ABN TV (720p),https://vod2.abn.co.kr/IPHONE/abn.m3u8
CJ OnStyle (540p),https://live-ch1.cjonstyle.net/cjmalllive/stream2/playlist.m3u8
GCN24 Korean (720p),http://liveko24-manminglobal3.ktcdn.co.kr/liveko24/gcnko_1300k.stream/playlist.m3u8
GoodTV (1080p),http://mobliestream.c3tv.com:1935/live/goodtv.sdp/playlist.m3u8
Gugbang TV (1080p) [Not 24/7],http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
Home & Shopping (720p),https://s28.qtcdn.co.kr/media/liveM3U8/idx/518045142/enc/1860408350/playlist.m3u8
KBS Life (480p),http://mytv.dothome.co.kr/ch/catv/5.php
KBS LiveCam DokDo (540p),http://kbs-dokdo.gscdn.com/dokdo_300/dokdo_300.stream/playlist.m3u8
KCTV 광주 CH05 (720p) [Not 24/7],http://119.77.96.184:1935/chn05/chn05/playlist.m3u8
Korean Song Channel (720p),http://live.kytv.co.kr:8080/hls/stream.m3u8 挂
MBC Chuncheon (춘천 MBC) (480p) [Not 24/7],https://stream.chmbc.co.kr/TV/myStream/playlist.m3u8
MBC Jeju (제주 MBC) (352p) [Not 24/7],https://wowza.jejumbc.com/live/tv_jejumbc/playlist.m3u8
NHTV (720p),http://nonghyup.flive.skcdn.com/nonghyup/_definst_/nhlive/playlist.m3u8
SBS CJB (540p) [Not 24/7],http://1.222.207.80:1935/live/cjbtv/playlist.m3u8
SBS JTV (406p) [Not 24/7],http://61.85.197.53:1935/jtv_live/myStream/playlist.m3u8
Shopping NT (720p),https://live.shoppingntmall.com/live/10011.m3u8
tvchosun2,http://onair2.cdn.tvchosun.com/origin2/_definst_/tvchosun_s3/playlist.m3u8
tvchosun,http://onair.cdn.tvchosun.com/origin1/_definst_/tvchosun_s1/playlist.m3u8
BBS,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1216149699.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
EBS1,http://ebsonairios.ebs.co.kr/ebsutablet500k/tablet500k/playlist.m3u8
EBS2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
EBSi,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
EBS+2,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
EBSe,http://ebsonairios.ebs.co.kr/plus3tablet500k/tablet500k/plus3tablet500k.index.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
EBS 2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8?
JTV,http://61.85.197.53:1935/jtv_live/myStream/chunklist_w1542137203.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
C,http://112.175.51.214:1935/live/myStream/playlist.m3u8
EBS少儿,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
韩国EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8?zshijd
韩国EBS2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8?zshijd
Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist.m3u
声优广播,http://www.uniqueradio.jp/agplayerf/hls/Active.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist.m3u8
CJB,http://1.222.207.80:1935/live/cjbtv/chunklist_w1357270949.m3u8
CPBC,http://onair1.cpbc.co.kr:1935/tv/smil:live.smil/playlist.m3u8
EBS-KIDS,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/playlist.m3u8
GCN教会,http://liveko24-manminglobal3.ktcdn.co.kr/liveko24/gcnko_high/chunklist.m3u8
韩国音乐,http://mgugaklive.nowcdn.co.kr/gugakvideo/gugakvideo.stream/playlist.m3u8
RNA,http://5ddfc48289114.streamlock.net/CHsoom/LIVE/playist.m3u8


📺中国风景,#genre#
请我喝瓶水吧,https://i.uik.cc/view.php/76bc8f27068f76f69f00a699e5cf73d8.mp4
2025-9-3阅兵,http://jx.999315.xyz/yzzy/20250903/20785_ad349260/index.m3u8
正义必胜晚会,http://jx.999315.xyz/yzzy/20250905/21018_6395ac11/index.m3u8
阅兵装备详解,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8bc3d97bc5b9e4f037001991f54f4f9_258.mp4
北京黄花城水长城,https://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8
北京门头沟清水镇黄安坨村,https://gcalic.v.myalicdn.com/gc/lpsgmjng01_1/index.m3u8
北京密云古水北镇,https://gcalic.v.myalicdn.com/gc/dlst03_1/index.m3u8
福建南平武夷山玉女峰,https://gcalic.v.myalicdn.com/gc/wysynf_1/index.m3u8

广西桂林漓江景区,https://gcalic.v.myalicdn.com/gc/gllj01_1/index.m3u8
贵州黔东南加榜梯田,https://gcalic.v.myalicdn.com/gc/qdls03_1/index.m3u8
贵州遵义赤水大瀑布,https://gcalic.v.myalicdn.com/gc/zjjsrsm_1/index.m3u8
河南焦作云台山红石峡,https://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8
河南南阳方城德云山景区,https://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8
黑龙江哈尔滨霁虹桥,https://gcalic.v.myalicdn.com/gc/hkts09_1/index.m3u8
黑龙江萝北县嘟噜河省级自然保护区,https://gcalic.v.myalicdn.com/gc/taishan03_1/index.m3u8
湖南邵阳莨山八角寨,https://gcalic.v.myalicdn.com/gc/hkts02_1/index.m3u8
湖南邵阳崀山骆驼峰,https://gcalic.v.myalicdn.com/gc/dlst01_1/index.m3u8
四川峨眉山云海日出,https://gcalic.v.myalicdn.com/gc/emsarm_1/index.m3u8
望乡台,https://gcalic.v.myalicdn.com/gc/hlwxt_1/index.m3u8
五彩池,https://gcalic.v.myalicdn.com/gc/hlwcc_1/index.m3u8
西藏林芝工布江达县岷山错高民宿,https://gcalic.v.myalicdn.com/gc/zjjybf_1/index.m3u8
西藏林芝米林岷山彩门民宿,https://gcalic.v.myalicdn.com/gc/hkylxs06_1/index.m3u8
西藏林芝南迦巴瓦,https://gcalic.v.myalicdn.com/gc/jhs05_1/index.m3u8
西藏日喀则珠穆朗玛峰,https://gcalic.v.myalicdn.com/gc/qdls02_1/index.m3u8
西藏山南浪卡子县鲁日拉景观台,https://gcalic.v.myalicdn.com/gc/hkts07_1/index.m3u8
新疆昌吉州天山天池海西平台,https://gcalic.v.myalicdn.com/gc/drs01_1/index.m3u8
新疆天山天池马牙山,https://gcalic.v.myalicdn.com/gc/hkylxs05_1/index.m3u8
云南丽江古城大研花巷观景,https://gcalic.v.myalicdn.com/gc/ljgcdyhxgjt_1/index.m3u8
浙江乌镇白莲塔,https://gcalic.v.myalicdn.com/gc/zjwzblt_1/index.m3u8
浙江乌镇蓝印花布,https://gcalic.v.myalicdn.com/gc/zjwzlyhb_1/index.m3u8
浙江乌镇龙形田,https://gcalic.v.myalicdn.com/gc/zjwzlxt_1/index.m3u8
浙江乌镇西市河,https://gcalic.v.myalicdn.com/gc/zjwzbblh_1/index.m3u8
直播中国,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
重庆渝中李子坝,https://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8
🎬电影轮播,#genre#
电影_警匪,http://tv.zimtv.cn/tv/player/api/huya.php?id=11352886
电影_警匪,http://81.70.100.25:3366/lunbo/huya.php?id=11352886
电影_海盗,http://tv.zimtv.cn/tv/player/api/huya.php?id=21059595
电影_海盗,http://81.70.100.25:3366/lunbo/huya.php?id=21059595
电影_赛车,http://tv.zimtv.cn/tv/player/api/huya.php?id=11279247
电影_赛车,http://81.70.100.25:3366/lunbo/huya.php?id=11279247
电影_救援,http://tv.zimtv.cn/tv/player/api/huya.php?id=21059594
电影_救援,http://81.70.100.25:3366/lunbo/huya.php?id=21059594
电影_热血,http://tv.zimtv.cn/tv/player/api/huya.php?id=11352934
电影_热血,http://81.70.100.25:3366/lunbo/huya.php?id=11352934
电影_谍战,http://tv.zimtv.cn/tv/player/api/huya.php?id=21059585
电影_谍战,http://81.70.100.25:3366/lunbo/huya.php?id=21059585
电影_战争,http://tv.zimtv.cn/tv/player/api/huya.php?id=21059592
电影_战争,http://81.70.100.25:3366/lunbo/huya.php?id=21059592
电影_八点档,http://tv.zimtv.cn/tv/player/api/huya.php?id=880261
电影_八点档,http://81.70.100.25:3366/lunbo/huya.php?id=880261
电影_蜘蛛侠,http://tv.zimtv.cn/tv/player/api/huya.php?id=21059599
电影_蜘蛛侠,http://81.70.100.25:3366/lunbo/huya.php?id=21059599
电影_贺岁片,http://tv.zimtv.cn/tv/player/api/huya.php?id=11601986
电影_贺岁片,http://81.70.100.25:3366/lunbo/huya.php?id=11601986
电影_功夫片,http://tv.zimtv.cn/tv/player/api/huya.php?id=11352941
电影_功夫片,http://81.70.100.25:3366/lunbo/huya.php?id=11352941
电影_黑帮片,http://tv.zimtv.cn/tv/player/api/huya.php?id=11336719
电影_黑帮片,http://81.70.100.25:3366/lunbo/huya.php?id=11336719
电影_丧尸片,http://tv.zimtv.cn/tv/player/api/huya.php?id=21059578
电影_丧尸片,http://81.70.100.25:3366/lunbo/huya.php?id=21059578
电影_灾难片,http://tv.zimtv.cn/tv/player/api/huya.php?id=11602075
电影_灾难片,http://81.70.100.25:3366/lunbo/huya.php?id=11602075
电影_谍战片,http://tv.zimtv.cn/tv/player/api/huya.php?id=21059587
电影_谍战片,http://81.70.100.25:3366/lunbo/huya.php?id=21059587
电影_战争片,http://tv.zimtv.cn/tv/player/api/huya.php?id=21059574
电影_战争片,http://81.70.100.25:3366/lunbo/huya.php?id=21059574
电影_犯罪片,http://tv.zimtv.cn/tv/player/api/huya.php?id=11352974
电影_犯罪片,http://81.70.100.25:3366/lunbo/huya.php?id=11352974
电影_古装片,http://tv.zimtv.cn/tv/player/api/huya.php?id=11336590
电影_古装片,http://81.70.100.25:3366/lunbo/huya.php?id=11336590
电影_喜剧专场,http://tv.zimtv.cn/tv/player/api/huya.php?id=11602044
电影_喜剧专场,http://81.70.100.25:3366/lunbo/huya.php?id=11602044
电影_高分动作,http://tv.zimtv.cn/tv/player/api/huya.php?id=11352884
电影_高分动作,http://81.70.100.25:3366/lunbo/huya.php?id=11352884
电影_不挤影院,http://tv.zimtv.cn/tv/player/api/huya.php?id=11352897
电影_不挤影院,http://81.70.100.25:3366/lunbo/huya.php?id=11352897
电影_黑帮斗争,http://tv.zimtv.cn/tv/player/api/huya.php?id=11342419
电影_黑帮斗争,http://81.70.100.25:3366/lunbo/huya.php?id=11342419
电影_嫣然影厅,http://tv.zimtv.cn/tv/player/api/huya.php?id=11601977
电影_嫣然影厅,http://81.70.100.25:3366/lunbo/huya.php?id=11601977
电影_女神系列,http://tv.zimtv.cn/tv/player/api/huya.php?id=11336571
电影_女神系列,http://81.70.100.25:3366/lunbo/huya.php?id=11336571
电影_经典女神,http://tv.zimtv.cn/tv/player/api/huya.php?id=11352909
电影_经典女神,http://81.70.100.25:3366/lunbo/huya.php?id=11352909
电影_许氏三杰,http://tv.zimtv.cn/tv/player/api/huya.php?id=11602033
电影_许氏三杰,http://81.70.100.25:3366/lunbo/huya.php?id=11602033
电影_经典港片,http://tv.zimtv.cn/tv/player/api/huya.php?id=11352965
电影_经典港片,http://81.70.100.25:3366/lunbo/huya.php?id=11352965
电影_镖行天下,http://tv.zimtv.cn/tv/player/api/huya.php?id=11352969
电影_镖行天下,http://81.70.100.25:3366/lunbo/huya.php?id=11352969
电影_蘑菇影厅,http://tv.zimtv.cn/tv/player/api/huya.php?id=11601981
电影_蘑菇影厅,http://81.70.100.25:3366/lunbo/huya.php?id=11601981
电影_搞笑恐怖,http://tv.zimtv.cn/tv/player/api/huya.php?id=11601960
电影_搞笑恐怖,http://81.70.100.25:3366/lunbo/huya.php?id=11601960
电影_死神来了,http://tv.zimtv.cn/tv/player/api/huya.php?id=11352903
电影_死神来了,http://81.70.100.25:3366/lunbo/huya.php?id=11352903
电影_动作电影,http://tv.zimtv.cn/tv/player/api/huya.php?id=11602077
电影_动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub
电影_动作电影,http://go.bkpcp.top/mg/dzdy
电影_动作电影,http://81.70.100.25:3366/lunbo/huya.php?id=11602077
电影_搞笑喜剧,http://tv.zimtv.cn/tv/player/api/huya.php?id=11342423
电影_搞笑喜剧,http://81.70.100.25:3366/lunbo/huya.php?id=11342423
电影_欢笑影院,http://tv.zimtv.cn/tv/player/api/huya.php?id=11352894
电影_欢笑影院,http://81.70.100.25:3366/lunbo/huya.php?id=11352894
电影_国产悬疑,http://tv.zimtv.cn/tv/player/api/huya.php?id=11342395
电影_国产悬疑,http://81.70.100.25:3366/lunbo/huya.php?id=11342395
电影_快意江湖,http://tv.zimtv.cn/tv/player/api/huya.php?id=11342435
电影_快意江湖,http://81.70.100.25:3366/lunbo/huya.php?id=11342435
电影_高能反转,http://tv.zimtv.cn/tv/player/api/huya.php?id=11352887
电影_高能反转,http://81.70.100.25:3366/lunbo/huya.php?id=11352887
电影_喜乐影院,http://tv.zimtv.cn/tv/player/api/huya.php?id=21059580
电影_喜乐影院,http://81.70.100.25:3366/lunbo/huya.php?id=21059580
电影_怪兽系列,http://tv.zimtv.cn/tv/player/api/huya.php?id=21059554
电影_怪兽系列,http://81.70.100.25:3366/lunbo/huya.php?id=21059554
电影_变形金刚,http://tv.zimtv.cn/tv/player/api/huya.php?id=21059596
电影_变形金刚,http://81.70.100.25:3366/lunbo/huya.php?id=21059596
电影_国产电影,http://tv.zimtv.cn/tv/player/api/huya.php?id=11602041
电影_古墓系列,http://tv.zimtv.cn/tv/player/api/huya.php?id=11352913
电影_古墓系列,http://81.70.100.25:3366/lunbo/huya.php?id=11352913
搞笑_陈翔六点半,http://tv.zimtv.cn/tv/player/api/huya.php?id=11274154
搞笑_陈翔六点半,http://81.70.100.25:3366/lunbo/huya.php?id=11274154
电影_华数动作,http://113.25.252.226:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0

🔥经典轮播,#genre#

卡顿切换解码,https://i.uik.cc/view.php/76bc8f27068f76f69f00a699e5cf73d8.mp4
成龙,http://cfss.cc/cdn/huya/11342386.flv
黄渤,http://cfss.cc/cdn/huya/11352876.flv
沈腾,http://cfss.cc/cdn/huya/11601968.flv
王晶,http://cfss.cc/cdn/huya/11602058.flv
周星驰,http://cfss.cc/cdn/huya/11336587.flv
周星驰2,http://47.92.94.193:10086/huya/hy.php?hy=11342412
李连杰,http://cfss.cc/cdn/huya/11342390.flv
刘德华,http://cfss.cc/cdn/huya/11342424.flv
李连杰,http://cfss.cc/cdn/huya/11342390.flv
周润发,http://cfss.cc/cdn/huya/11342387.flv
庆余年,http://cfss.cc/cdn/huya/11352960.flv
陈情令,http://cfss.cc/cdn/huya/29465862.flv
古天乐,http://cfss.cc/cdn/huya/29982675.flv
甄子丹,http://cfss.cc/cdn/huya/11352935.flv
封神榜,http://cfss.cc/cdn/huya/23749096.flv
鹿鼎记,http://cfss.cc/cdn/huya/23865080.flv
寻秦记,http://cfss.cc/cdn/huya/23864973.flv
洗冤录,http://cfss.cc/cdn/huya/23903130.flv
创世纪,http://cfss.cc/cdn/huya/23749083.flv
